pair_id,cos_sim,cos_dist
0000,0.62878621,0.37121379
0001,0.57398158,0.42601842
0002,0.78700852,0.21299148
0003,0.66030747,0.33969253
0004,0.48855811,0.51144189
0005,0.65094095,0.34905905
0006,0.55284923,0.44715077
0007,0.54480374,0.45519626
0008,0.62556487,0.37443513
0009,0.62815547,0.37184453
0010,0.61979657,0.38020343
0011,0.61275560,0.38724440
0012,0.48351118,0.51648882
0013,0.57990116,0.42009884
0014,0.52893072,0.47106928
0015,0.62309164,0.37690836
0016,0.57480025,0.42519975
0017,0.67653793,0.32346207
0018,0.76877534,0.23122466
0019,0.53202534,0.46797466
0020,0.53078991,0.46921009
0021,0.53350896,0.46649104
0022,0.55334210,0.44665790
0023,0.54224545,0.45775455
0024,0.46030924,0.53969076
0025,0.61327797,0.38672203
0026,0.63945365,0.36054635
0027,0.62680531,0.37319469
0028,0.66033542,0.33966458
0029,0.65858209,0.34141791
0030,0.50615245,0.49384755
0031,0.63952678,0.36047322
0032,0.54329431,0.45670569
0033,0.51618701,0.48381299
0034,0.61748779,0.38251221
0035,0.56850982,0.43149018
0036,0.46482274,0.53517726
0037,0.49930745,0.50069255
0038,0.44263819,0.55736181
0039,0.63243318,0.36756682
0040,0.48990646,0.51009354
0041,0.52791846,0.47208154
0042,0.60598904,0.39401096
0043,0.59699970,0.40300030
0044,0.64571238,0.35428762
0045,0.64149231,0.35850769
0046,0.43912840,0.56087160
0047,0.45276842,0.54723158
0048,0.54904288,0.45095712
0049,0.71236718,0.28763282
0050,0.67300725,0.32699275
0051,0.50618619,0.49381381
0052,0.62508136,0.37491864
0053,0.65167415,0.34832585
0054,0.52257109,0.47742891
0055,0.60665715,0.39334285
0056,0.53966296,0.46033704
0057,0.51969850,0.48030150
0058,0.68288505,0.31711495
0059,0.57945096,0.42054904
0060,0.71396083,0.28603917
0061,0.55300128,0.44699872
0062,0.62478840,0.37521160
0063,0.76843125,0.23156875
0064,0.55038053,0.44961947
0065,0.53460133,0.46539867
0066,0.58434850,0.41565150
0067,0.67464793,0.32535207
0068,0.51724505,0.48275495
0069,0.38250330,0.61749670
0070,0.44529086,0.55470914
0071,0.59071779,0.40928221
0072,0.44043767,0.55956233
0073,0.55857146,0.44142854
0074,0.64820576,0.35179424
0075,0.64564061,0.35435939
0076,0.57053453,0.42946547
0077,0.59423530,0.40576470
0078,0.61992490,0.38007510
0079,0.61133546,0.38866454
0080,0.77793133,0.22206867
0081,0.53771347,0.46228653
0082,0.65253913,0.34746087
0083,0.68634135,0.31365865
0084,0.57187945,0.42812055
0085,0.53734607,0.46265393
0086,0.53551763,0.46448237
0087,0.47781453,0.52218547
